Title,UrlName,Summary,Language,IsVisibleInPkb,IsVisibleInCsp,IsVisibleInPrm
"Understanding API Versioning","understanding-api-versioning","<p>The current stable API version is v2, reflected in the URL path (api.nimbusworkspace.com/v2/). Breaking changes are only introduced in a new major version, never within v2 itself — non-breaking additions (new optional fields, new endpoints) are added to v2 continuously without requiring migration. The legacy v1 API is deprecated but still functional; see the API Deprecation Policy article for the sunset timeline and migration guidance.</p>","en_US","TRUE","TRUE","FALSE"
"API Deprecation Policy","api-deprecation-policy","<p>When an API version or endpoint is deprecated, Nimbus Workspace guarantees a minimum 12-month sunset window before it's disabled, during which the deprecated version continues to function unchanged. Deprecation notices are posted on the developer changelog and emailed to every workspace with an active token calling the deprecated version, at the start of the window and again 90 and 30 days before sunset. The current v1 API is deprecated with a confirmed sunset date published on the developer portal.</p>","en_US","TRUE","TRUE","FALSE"
"Setting Up Webhooks","setting-up-webhooks","<p>To receive real-time event notifications instead of polling:</p><ol><li>Go to Workspace Settings > Developer > Webhooks.</li><li>Click Add Webhook.</li><li>Enter your endpoint URL (must be HTTPS) and select which event types to subscribe to (task created, task updated, comment added, etc.).</li><li>Save — a webhook secret is generated for verifying payload authenticity.</li><li>Use the Send Test Event button to confirm your endpoint receives and correctly acknowledges a sample payload before relying on it in production.</li></ol>","en_US","TRUE","TRUE","FALSE"
"Verifying Webhook Signatures","verifying-webhook-signatures","<p>Every webhook payload includes an X-Nimbus-Signature header, an HMAC-SHA256 hash of the raw request body signed with your webhook's secret. To verify authenticity, compute the same HMAC over the raw payload using your stored secret and compare it to the header value using a constant-time comparison function — never a simple string equality check, which can leak timing information. Reject any payload whose computed signature doesn't match; this prevents a third party from forging webhook events to your endpoint.</p>","en_US","TRUE","TRUE","FALSE"
"Common Webhook Delivery Failures","common-webhook-delivery-failures","<p>A webhook delivery fails if your endpoint returns anything other than a 2xx status code within 10 seconds, or if the connection times out entirely. Common causes include a misconfigured firewall blocking Nimbus Workspace's IP range, an endpoint returning a 500 error due to unhandled payload fields, or a slow-responding endpoint exceeding the 10-second timeout. Check Workspace Settings > Developer > Webhooks > Delivery Log for the exact response code and latency of recent delivery attempts.</p>","en_US","TRUE","TRUE","FALSE"
"Retrying Failed Webhook Deliveries","retrying-failed-webhook-deliveries","<p>Failed webhook deliveries are automatically retried up to 5 times with exponential backoff (roughly 1, 5, 30, 120, and 600 seconds after the original attempt). After the fifth failure, the event is marked permanently failed and is not retried further, though it remains visible in the Delivery Log for manual inspection. You can manually trigger a one-off redelivery of any logged event, including permanently failed ones, from the Delivery Log's row-level actions menu.</p>","en_US","TRUE","TRUE","FALSE"
"Understanding Webhook Payload Structure","understanding-webhook-payload-structure","<p>Every webhook payload is a JSON object with a top-level event_type field (e.g., task.updated), a timestamp, a data object containing the full current state of the affected record, and, for update events, a changes object listing only the fields that changed along with their old and new values. This lets a receiving integration react to the specific change (e.g., only a status change to Done) without needing to diff the full record itself.</p>","en_US","TRUE","TRUE","FALSE"
"Using the Sandbox API Environment","using-the-sandbox-api-environment","<p>Enterprise plans include a full sandbox environment (sandbox-api.nimbusworkspace.com) with isolated data, safe for testing integrations without affecting production tasks or triggering real notifications to teammates. Sandbox tokens are generated separately from production tokens under Workspace Settings > Developer > Sandbox, and sandbox data is reset weekly. Webhooks configured in sandbox only fire for sandbox events and never cross over into your production webhook endpoints.</p>","en_US","TRUE","TRUE","FALSE"
"IP Allowlisting for API Access","ip-allowlisting-for-api-access","<p>Enterprise plans can restrict API token usage to specific IP ranges (e.g., your server's static outbound IP) under Workspace Settings > Developer > API IP Allowlist. Requests from a token configured with an allowlist, arriving from an IP outside that list, are rejected with a 403 error regardless of whether the token itself is valid. This is independent from the account-login IP allowlist described in Restricting Login by IP Address, and applies specifically to API calls.</p>","en_US","TRUE","TRUE","FALSE"
"Understanding OAuth Scopes","understanding-oauth-scopes","<p>OAuth apps and personal access tokens request specific scopes limiting what they can access — common scopes include tasks:read, tasks:write, projects:read, projects:write, and users:read. Requesting only the minimum scopes your integration actually needs is strongly recommended; a token with tasks:read cannot create or modify tasks even if the underlying token is compromised. Scopes are fixed at token creation and can only be changed by generating a new token with the desired scope set.</p>","en_US","TRUE","TRUE","FALSE"
"Revoking an API Token","revoking-an-api-token","<p>To revoke a personal access token or OAuth app's access, go to Account Settings > Developer > Personal Access Tokens (or Workspace Settings > Developer > OAuth Apps for an app), find the token or app, and click Revoke. Revocation is immediate — any request using that token fails instantly with a 401 Unauthorized error. Revoking a token does not affect other tokens issued to the same user or app; each token is independent.</p>","en_US","TRUE","TRUE","FALSE"
